,IBOV,Dol,NDX,SPX,cap,resg,NDX_SPX,Dol_NDX,IBOV_NDX,Dol_SPX
513,43427.6,2.1304,1796.81,1430.5,142.616,104.566,1.2560713037399511,0.0011856568028895654,24.16927777561345,0.0014892694861936384
514,43553.3,2.136,1779.02,1422.96,94.675,26.512,1.2502248833417664,0.001200661038099628,24.481624714730582,0.0015010963062911116
515,44177.2,2.1323,1773.4,1427.99,111.844,29.65,1.2418854473770826,0.0012023796097891054,24.911018382767562,0.0014932177396200252
516,44686.7,2.1278,1802.63,1440.13,133.058,47.161,1.2517133869858972,0.0011803864353749798,24.789723903407797,0.001477505502975426
517,44686.7,2.133,1777.75,1423.9,110.861,52.18,1.248507619917129,0.00119983124736324,25.136661510336097,0.0014979984549476789
518,44412.4,2.1381,1772.97,1422.18,86.657,46.792,1.2466565413660717,0.0012059425709402866,25.049718833369994,0.0015033961945745264
519,43573.5,2.1345,1775.08,1420.62,115.637,47.838,1.249510776984697,0.0012024810149401717,24.547344345043605,0.001502512987287241
520,44044.2,2.1311,1777.76,1428.82,113.72,45.097,1.2442155065018687,0.0011987557375573756,24.77511025110251,0.0014915104771769713
521,44641.6,2.1229,1792.28,1438.24,224.637,47.249,1.2461619757481366,0.0011844689445845516,24.90771531233959,0.0014760401601957949
522,44815.0,2.1004,1791.45,1445.94,236.342,85.301,1.2389518237271255,0.0011724580646961958,25.016048452370985,0.001452619057498928
523,44997.8,2.1043,1798.13,1448.39,169.687,49.671,1.2414681128701524,0.0011702713374450121,25.024775739240212,0.0014528545488438885
524,45286.2,2.0933,1795.39,1446.99,162.356,41.352,1.2407756791684807,0.001165930522059274,25.223600443357707,0.0014466582353713571
525,45351.8,2.0859,1793.06,1448.0,157.576,47.397,1.2383011049723756,0.0011633185727192622,25.292962867946418,0.0014405386740331493
526,44588.0,2.0925,1810.95,1450.02,141.925,59.447,1.2489138080854059,0.0011554708854468647,24.621331345426434,0.0014430835436752595
527,44891.9,2.0929,1810.54,1448.31,200.345,34.075,1.2501052951370908,0.001155953472444685,24.79475736520596,0.001445063556835208
528,44284.4,2.108,1785.53,1438.06,170.464,27.889,1.2416241325118562,0.001180601838109693,24.801823548190175,0.0014658637330848506
529,43934.8,2.1135,1778.42,1433.37,143.404,45.8,1.2407264000223253,0.0011884144352852532,24.704400535306622,0.0014744971640260369
530,45197.4,2.1076,1783.82,1444.26,177.757,54.842,1.2351100217412376,0.0011815093451132963,25.337421937190975,0.0014592940329303588
531,45995.6,2.0915,1814.98,1455.3,211.174,77.54,1.2471517900089328,0.0011523542959151064,25.34220762763226,0.0014371607228750086
532,45955.1,2.0934,1823.41,1456.81,105.646,167.579,1.2516457190711212,0.0011480687283715674,25.202834250113796,0.0014369753090656984
533,45849.0,2.092,1821.49,1455.54,166.97,140.488,1.2514187174519422,0.0011485102855354683,25.17115109059067,0.0014372672685051596
534,46090.2,2.0765,1839.13,1457.63,145.416,121.622,1.2617262268202494,0.0011290664607722127,25.06087117278278,0.001424572765379417
535,46452.3,2.0815,1846.34,1456.38,166.955,51.588,1.2677597879674258,0.0011273654906463599,25.159125621499836,0.0014292286353836223
536,46015.8,2.0877,1839.77,1451.19,215.45,71.148,1.2677664537379667,0.0011347614103936906,25.01171342069933,0.0014386124490935025
537,46207.4,2.0825,1830.59,1449.38,205.865,65.206,1.2630159102512797,0.0011376113711972643,25.241807286175497,0.0014368212615049193
538,43145.3,2.1197,1755.99,1399.04,155.701,45.479,1.2551392383348583,0.0012071253253150645,24.570356323213687,0.001515110361390668
539,43892.3,2.1205,1761.65,1406.82,208.211,140.565,1.252221321846434,0.0012037010756960802,24.915448585133255,0.00150730015211612
540,43516.9,2.1188,1753.45,1403.17,196.431,43.65,1.2496347555891303,0.0012083606604123298,24.817873335424448,0.001510009478537882
541,42369.8,2.1318,1726.03,1387.17,184.339,69.221,1.244281522812633,0.001235088613755265,24.547545523542468,0.0015367979411319448
542,41179.2,2.134,1712.94,1374.12,98.7,203.907,1.2465723517596718,0.0012458112952000652,24.04007145609303,0.0015529939161063081
543,43218.4,2.1168,1743.1,1395.41,124.648,169.348,1.249166911517045,0.001214388159027021,24.793987723022205,0.0015169735059946537
544,42667.2,2.1123,1736.1,1391.97,198.522,51.873,1.2472251557145628,0.0012166925868325558,24.576464489372732,0.0015174896010689883
545,43465.8,2.1065,1746.43,1401.89,100.329,24.226,1.245768212912568,0.0012061748824745337,24.888372279450078,0.0015026143278003266
546,44133.4,2.0983,1744.74,1402.85,146.304,128.677,1.2437110168585381,0.0012026433737978152,25.29511560461731,0.0014957408133442636
547,44249.2,2.0876,1756.42,1406.6,118.658,40.836,1.2486989904734822,0.0011885539905034104,25.19283542660639,0.0014841461680648374
548,42749.4,2.1035,1722.48,1377.95,123.878,44.121,1.2500308429188287,0.001221204310064558,24.818517486414937,0.001526543053086106
549,43288.4,2.0972,1743.15,1387.17,110.888,57.463,1.2566231968684445,0.0012031093135989443,24.83343372630009,0.0015118550718369052
550,43278.2,2.0888,1744.87,1392.28,95.61,73.372,1.2532464734105209,0.0011971092402299312,24.803108541037442,0.0015002729336053094
551,42730.0,2.0922,1742.23,1386.95,575.23,50.851,1.256159198240744,0.0012008747409928656,24.526038467940513,0.0015084898518331591
552,43712.6,2.0785,1758.23,1402.06,110.587,53.337,1.254033350926494,0.0011821547806600957,24.86170751266899,0.0014824615209049542
553,44350.9,2.0762,1767.25,1410.94,78.262,30.266,1.2525337718117,0.0011748196350261707,25.095996604894612,0.0014715012686577743
554,45630.9,2.059,1806.35,1435.04,101.812,36.543,1.258745400825064,0.001139867688986077,25.261383452819224,0.001434803211060319
555,45424.2,2.0583,1799.75,1434.54,110.464,143.899,1.2545833507605226,0.0011436588415057647,25.239172107237113,0.0014348153415031997
556,45532.5,2.0612,1794.04,1436.11,141.08,91.8,1.2492357827743001,0.0011489152973177855,25.379868899244165,0.0014352661007861515
557,45644.6,2.0603,1802.95,1437.5,109.328,50.128,1.2542260869565218,0.0011427382900246817,25.31661998391525,0.0014332521739130433
558,45206.5,2.062,1789.93,1428.61,353.343,295.038,1.2529171712363767,0.0011520003575558819,25.256015598375356,0.0014433610292522102
559,44484.1,2.0685,1770.54,1417.23,83.837,58.959,1.2492961622319594,0.00116828764105866,25.124594756402,0.001459537266357613
560,45355.1,2.0444,1771.72,1422.53,82.372,85.207,1.2454710972703564,0.0011539069378908632,25.599473957510217,0.0014371577400828102
561,45804.7,2.0594,1772.36,1420.86,167.728,118.164,1.2473853863153301,0.0011619535534541517,25.8439030445282,0.0014494038821558776
562,45597.5,2.0478,1773.33,1424.55,145.945,46.955,1.2448352111193008,0.001154776606722945,25.712924272414046,0.001437506581025587
563,46288.2,2.0362,1796.31,1437.77,131.542,78.184,1.249372291813016,0.0011335459915048072,25.76849207542128,0.0014162209532818184
564,46553.9,2.0332,1801.74,1439.37,95.789,76.484,1.2517559765730841,0.0011284647063394273,25.838300753715853,0.0014125624405121686
565,46646.6,2.0315,1812.94,1443.76,106.757,75.807,1.2557073197761401,0.0011205555616843358,25.729809039460765,0.0014070898210228847
566,46854.7,2.0242,1808.19,1444.61,105.458,112.82,1.2516803843251814,0.001119462003439904,25.912487072708064,0.0014012086307030964
567,47174.1,2.0273,1816.93,1448.39,370.099,210.685,1.2544480423090465,0.0011157832167447287,25.9636309599159,0.0013996920718867155
568,46939.2,2.0378,1798.09,1438.87,123.636,103.069,1.2496542425653465,0.0011333136828523599,26.105033674621403,0.001416250251933809
569,47346.6,2.0343,1813.49,1447.8,144.262,128.841,1.252583229727863,0.0011217597009081936,26.108001698382676,0.0014050973891421468
570,47926.2,2.0215,1816.85,1452.85,154.743,88.704,1.2505420380631174,0.0011126400088064508,26.378732421498746,0.001391403104243384
571,48921.2,2.0354,1833.96,1468.47,149.962,86.913,1.2488917036098797,0.001109838818731052,26.67517285000763,0.0013860684930573999
572,48755.5,2.0351,1834.91,1471.48,147.418,117.862,1.2469826297333297,0.0011091007188363461,26.571057981045392,0.0013830293310136733
573,48709.8,2.0327,1832.39,1472.5,174.896,141.849,1.2444074702886248,0.0011093162481786083,26.582659804954186,0.0013804414261460102
574,48762.1,2.0292,1832.47,1470.73,188.677,94.787,1.2459594895052117,0.0011073578285046958,26.610040000654852,0.0013797229947033105
575,49408.2,2.026,1845.89,1484.35,281.558,169.543,1.2435678916697546,0.0010975735282167409,26.766600393306206,0.0013649071984370262
576,49162.1,2.0355,1850.18,1480.93,129.234,96.975,1.249336565536521,0.001100163227361662,26.571522770757436,0.0013744741480015935
577,49070.9,2.0344,1858.87,1480.41,153.881,204.931,1.2556453955323186,0.0010944283354941446,26.398241942685612,0.001374213900203322
578,49675.6,2.0206,1881.33,1495.42,255.4,139.797,1.2580612804429523,0.0010740274167743034,26.404511701827964,0.0013511923071779165
579,49067.7,2.0274,1889.57,1494.25,147.483,88.811,1.2645608164631086,0.0010729425213143733,25.96765401652228,0.00135680107077129
580,49229.6,2.0313,1891.06,1494.07,136.669,159.287,1.2657104419471645,0.0010741594661195309,26.032806997133882,0.0013595748525838816
581,48956.4,2.0345,1867.75,1482.37,122.375,75.839,1.2599755796461074,0.0010892785437023155,26.21143086601526,0.0013724643644973929
582,49471.5,2.0225,1889.73,1495.92,137.311,53.225,1.2632560564736082,0.0010702587142078497,26.17913670206855,0.0013520108027167228
583,50218.2,2.027,1895.64,1502.39,153.044,106.015,1.2617496122844267,0.0010692958578633074,26.491422421978854,0.0013491836340763716
584,50597.8,2.0335,1895.7,1505.62,288.104,202.935,1.2590826370531742,0.0010726908266075856,26.69082660758559,0.0013506063947078281
585,50281.7,2.0203,1895.96,1509.48,255.906,118.211,1.2560351909266767,0.0010655815523534253,26.520443469271502,0.0013384079285581791
586,50277.7,2.0221,1899.83,1507.72,167.385,159.551,1.260068182421139,0.001064358389961207,26.46431522820463,0.0013411641418831083
587,51300.1,2.0178,1905.65,1512.58,206.472,303.722,1.2598672466910843,0.0010588513105764437,26.920001049510663,0.00133401208531119
588,50234.7,2.0222,1875.2,1491.47,145.127,65.118,1.2572830831327482,0.001078391638225256,26.78898250853242,0.0013558435637324251
589,50902.4,2.0183,1898.79,1505.85,237.854,112.907,1.2609423249327623,0.0010629400828948963,26.807809183743334,0.0013403061393897136
590,50510.8,2.0075,1888.08,1503.15,175.561,97.98,1.2560822273226224,0.0010632494385831109,26.75246811575781,0.0013355287230150017
591,50518.2,1.9815,1871.79,1501.19,235.851,72.256,1.24687081581945,0.001058612344333499,26.98924558844742,0.0013199528374156502
592,51737.6,1.9527,1891.57,1514.14,275.264,186.324,1.2492702127940611,0.0010323170699471868,27.35167083428052,0.0012896429656438638
593,51631.5,1.952,1884.68,1512.75,259.563,60.214,1.2458634936374153,0.0010357195916548168,27.395366852728312,0.0012903652288877871
594,52077.7,1.9607,1896.93,1522.75,329.402,105.449,1.2457264816943032,0.0010336174766596555,27.453675148793046,0.001287604662616976
595,52423.4,1.938,1911.16,1525.1,301.793,85.124,1.2531374991803816,0.0010140438267858263,27.430147135770945,0.0012707363451576947
596,52208.1,1.9432,1916.45,1524.12,256.101,70.261,1.2574141143741964,0.0010139580996112603,27.242088236061466,0.0012749652258352362
597,51812.5,1.9508,1904.41,1522.28,227.132,65.71,1.2510247786215414,0.0010243592503715062,27.206588917302472,0.0012814988044249416
598,50530.6,1.9692,1874.6,1507.51,305.325,148.317,1.2435075057545224,0.0010504640990077884,26.95540381948149,0.0013062599916418465
599,51618.0,1.951,1889.25,1515.73,255.157,72.022,1.2464291133645173,0.0010326849278814345,27.321953156014292,0.0012871685590441569
600,52120.0,1.9422,1889.25,1515.73,230.499,110.439,1.2464291133645173,0.0010280269948392219,27.587667063649597,0.0012813627756922406
601,51713.2,1.949,1899.79,1518.11,180.337,44.262,1.2514178814446912,0.0010259028629480101,27.220482263829158,0.001283833187318442
602,52527.6,1.94,1918.08,1530.23,147.104,45.362,1.2534586304019657,0.001011428094761428,27.38551051051051,0.0012677832744097293
603,52268.5,1.9246,1928.19,1530.62,181.034,50.636,1.2597444172949526,0.0009981381502860195,27.107546455484158,0.0012573989625119235
604,53422.7,1.9049,1928.26,1536.34,311.965,54.41,1.2550997826002057,0.0009878854511321089,27.705133125200955,0.0012398948149498158
605,53242.7,1.927,1933.73,1539.18,268.767,63.082,1.2563377902519524,0.000996519679582982,27.533678434941795,0.0012519653321898673
606,53162.2,1.9457,1932.35,1530.95,195.281,88.957,1.2621901433750284,0.001006908686314591,27.511682666183663,0.0012709102191449753
607,52049.3,1.9514,1914.85,1517.38,268.688,50.72,1.2619449313949043,0.0010190876569966317,27.18192025485025,0.001286032503394008
608,52329.7,1.9595,1906.26,1507.67,526.824,143.242,1.2643748300357505,0.0010279290338149046,27.451501893760557,0.0012996875974185332
609,52776.8,1.941,1901.96,1509.12,211.181,188.373,1.26031064461408,0.0010205261940314202,27.748638246861134,0.0012861800254452928
610,51797.1,1.946,1890.67,1493.0,204.269,229.33,1.2663563295378433,0.0010292647579958427,27.39616114922223,0.001303415941058272
611,52993.7,1.944,1913.87,1515.67,266.716,77.356,1.2627220964985781,0.0010157429710481902,27.689289241171032,0.0012826010939056653
612,53712.9,1.9256,1924.54,1522.97,223.39,172.163,1.2636755812655533,0.0010005507809658413,27.909474471821838,0.0012643715897227127
613,54518.6,1.912,1942.41,1532.91,204.483,86.955,1.2671389709767698,0.0009843441909792475,28.067503771088493,0.0012473008852444043
614,54730.4,1.9048,1944.37,1531.05,251.6,114.67,1.2699585251951275,0.0009796489351306594,28.14814052880882,0.0012441135168675093
615,54643.7,1.9045,1941.75,1533.71,250.565,188.849,1.266047688285269,0.0009808162739796576,28.141470323162096,0.0012417601763045165
616,54029.2,1.9287,1922.12,1512.84,302.629,400.678,1.270537532058909,0.0010034233034357898,28.10917112355108,0.001274886967557706
617,54656.9,1.9159,1941.32,1522.19,626.069,67.522,1.2753467044192905,0.0009869058166608287,28.154503121587375,0.0012586470808506165
618,54267.1,1.9417,1921.94,1502.56,886.203,55.53,1.279110318389948,0.001010281278291726,28.235584877779743,0.0012922612075391333
619,54041.6,1.9505,1912.9,1497.74,281.532,85.573,1.2771909677247053,0.0010196560196560195,28.25113701709446,0.0013022954584907926
620,53851.7,1.9535,1908.64,1492.89,286.127,95.29,1.2784866935943036,0.001023503646575572,28.214697376142173,0.001308535792992116
621,54143.1,1.9434,1933.06,1506.35,267.23,139.719,1.2832741394762175,0.0010053490321045389,28.00901161888405,0.0012901384140472003
622,54146.6,1.9215,1931.67,1505.71,213.972,100.844,1.2828964408817103,0.0009947351255649257,28.03097837622368,0.0012761421522072642
623,54392.1,1.929,1934.1,1503.35,242.661,72.337,1.2865267569095686,0.0009973631146269583,28.122692725298588,0.001283134333322247
624,55371.2,1.915,1954.12,1519.43,269.955,66.934,1.28608754598764,0.0009799807586023377,28.33561910220457,0.0012603410489459863
625,55699.7,1.9092,1965.2,1524.87,369.428,110.74,1.2887655996904654,0.0009715041726032973,28.343018522287807,0.001252041157606878
626,55696.5,1.91,1965.2,1524.87,306.11,89.522,1.2887655996904654,0.0009719112558518216,28.34139018929371,0.0012525657924937865
627,55932.3,1.9135,1981.06,1525.4,296.653,106.999,1.2987150911236396,0.0009658970450163044,28.23352144811364,0.001254425068834404
628,56443.7,1.902,1988.31,1530.44,327.152,116.263,1.299175400538407,0.0009565912760082683,28.387776553957885,0.001242779854159588
629,56443.7,1.896,1989.2,1531.85,199.467,97.034,1.2985605640238929,0.0009531469937663382,28.37507540719887,0.0012377190978228939
630,55882.7,1.8918,1971.89,1510.12,306.081,99.449,1.305783646332742,0.0009593841441459715,28.339663977199535,0.0012527481259767437
631,56356.1,1.8918,1984.08,1518.76,298.548,140.675,1.306381521767758,0.0009534897786379581,28.404147010201203,0.0012456214280070583
632,57613.1,1.8731,2021.03,1547.7,389.918,64.154,1.305828002842928,0.0009268046491145604,28.506800987615225,0.0012102474639788072
633,57644.2,1.862,2032.16,1552.5,413.2,104.044,1.3089597423510468,0.0009162664357137233,28.365975120069283,0.0011993558776167473
634,57374.4,1.87,2028.02,1549.52,424.852,105.422,1.308805307450049,0.0009220816362757765,28.290845257936315,0.0012068253394599618
635,57659.6,1.86,2041.78,1549.37,419.529,177.942,1.3178130465931315,0.0009109698400415324,28.239869133795022,0.0012004879402595895
636,57555.9,1.8595,2037.98,1546.17,340.112,54.757,1.318082746399167,0.0009124230856043729,28.241641232985604,0.001202649126551414
637,58124.6,1.8543,2052.99,1553.08,361.469,47.073,1.3218829680377056,0.000903219207107682,28.312169080219583,0.001193950086280166
638,57442.7,1.8565,2035.88,1534.1,334.821,124.648,1.3270842839449841,0.0009118906811796373,28.215169852840045,0.0012101557916693827
639,58036.8,1.8417,2036.33,1541.57,460.048,125.341,1.320945529557529,0.0009044211890999986,28.500685055958517,0.0011946911265787476
640,55794.6,1.8623,2000.55,1511.04,322.528,56.816,1.3239556861499364,0.0009308940041488591,27.889630351653295,0.0012324624099957645
641,56001.3,1.866,2011.14,1518.09,309.613,64.977,1.3247831156255558,0.0009278319758942689,27.845550284913035,0.0012291761358022254
642,53893.1,1.9285,1986.6,1482.67,320.713,102.296,1.3398800812048532,0.0009707540521494011,27.128309674821303,0.00130069401822388
643,52922.2,1.8945,1956.19,1458.95,308.541,202.719,1.3408204530655607,0.0009684642084869056,27.053711551536402,0.0012985366188011927
644,54572.6,1.8759,1973.93,1473.91,287.609,272.971,1.3392473081802823,0.0009503376512844933,27.646674400814618,0.0012727371413451295
645,54182.5,1.8825,1932.06,1455.28,270.294,73.972,1.3276208014952449,0.0009743486227135803,28.043901328116103,0.0012935654994227915
646,54233.9,1.882,1945.08,1465.81,312.64,62.673,1.3269659778552472,0.0009675694572973862,27.882606370946185,0.001283931751045497
647,54690.9,1.8745,1966.6,1472.2,343.663,204.525,1.3358239369650862,0.0009531679039967457,27.809874911013935,0.0012732645021056922
648,52846.4,1.8999,1918.56,1433.06,256.931,81.646,1.3387855358463707,0.0009902739554666,27.544825285630893,0.001325764448104057
649,53091.1,1.9063,1954.37,1467.67,227.421,86.134,1.3316140549306041,0.0009754038385771375,27.165326933999193,0.0012988614606825786
650,53802.5,1.9056,1961.64,1476.71,221.916,177.483,1.3283853972682518,0.0009714320670459411,27.42730572378214,0.0012904361723019414
651,55241.4,1.884,1987.34,1497.49,231.405,106.894,1.3271140374893988,0.0009480008453510723,27.796652812301872,0.0012581052294172248
652,53430.8,1.9265,1936.76,1453.09,231.059,50.573,1.3328561892243427,0.0009947024928230654,27.58772382742312,0.001325795373996105
653,52638.1,1.9515,1925.14,1453.64,172.113,87.795,1.3243581629564403,0.0010136925106745483,27.342478988541092,0.0013424919512396466
654,52434.0,1.9422,1934.41,1452.92,211.308,310.042,1.3313947085868458,0.0010040270676847202,27.1059392786431,0.0013367563251934036
655,50911.8,1.9853,1901.32,1426.54,217.81,146.589,1.3328192690005187,0.0010441693139503082,26.777081185702567,0.001391688981732023
656,49285.3,2.0295,1864.92,1406.7,157.79,218.134,1.3257410961825549,0.0010882504343349849,26.42756793857109,0.0014427383237364043
657,48015.6,2.093,1846.09,1411.27,158.506,425.803,1.3081054652901287,0.0011337475421024977,26.009349490003196,0.0014830613560835276
658,48558.8,2.0246,1888.78,1445.94,191.41,1315.535,1.3062644369752547,0.001071908851216129,25.709082052965407,0.0014001964120226287
659,49206.4,2.0287,1893.05,1445.55,672.059,278.49,1.3095707516170316,0.0010716568500567867,25.99318559995774,0.0014034104666044067
660,49815.1,2.0341,1910.99,1447.12,312.249,86.632,1.3205470175244625,0.0010644221058194968,26.06769266191869,0.0014056194372270442
661,51744.6,2.011,1936.77,1464.07,295.588,53.147,1.3228670760277856,0.0010383266985754633,26.716956582351028,0.001373568203706107
662,51848.2,1.9874,1931.88,1462.5,398.728,67.828,1.3209435897435897,0.0010287388450628404,26.83820941259291,0.001358905982905983
663,52997.6,1.9419,1961.38,1479.37,315.078,199.507,1.3258211265606308,0.0009900682172755916,27.02056715169931,0.0013126533592002002
664,53078.1,1.9497,1947.49,1466.79,243.827,75.837,1.327722441521963,0.0010011347940169142,27.254620049396916,0.0013292291330047246
665,51645.3,2.0015,1899.24,1432.36,163.969,100.328,1.325951576419336,0.0010538425896674459,27.19261388766033,0.0013973442430673855
666,52734.6,1.9658,1954.85,1463.76,144.747,189.484,1.335498988905285,0.0010056014527968899,26.976289740900835,0.001342979723451932
667,52857.8,1.975,1963.75,1457.64,187.334,104.42,1.347211931615488,0.0010057288351368555,26.916766390833864,0.0013549298866661179
668,54637.2,1.9619,1988.73,1473.99,89.813,85.917,1.3492153949484054,0.0009865089780915458,27.47341268045436,0.0013310131004959328
669,54832.5,1.954,1988.73,1473.99,228.387,84.023,1.3492153949484054,0.0009825365937055307,27.571616056478256,0.0013256534983276684
670,55250.5,1.9475,2020.51,1489.42,242.928,120.466,1.3565750426340455,0.0009638655586955768,27.34482878085236,0.00130755596138094
671,54407.8,1.967,1994.38,1472.29,161.602,152.387,1.3546108443309404,0.0009862714226977808,27.280558369016937,0.0013360139646401185
672,54569.0,1.945,1998.67,1478.55,135.468,124.02,1.3517770788948633,0.0009731471428499952,27.302656266417166,0.0013154780020966487
673,52652.6,1.9455,1960.2,1451.7,218.363,93.496,1.3502789832610043,0.000992500765228038,26.860830527497193,0.0013401529241578837
674,53920.6,1.9237,1988.98,1471.49,254.776,159.028,1.3516775513255272,0.0009671791571559291,27.109674305422878,0.0013073143548376135
675,53882.7,1.909,1988.96,1471.56,204.136,97.566,1.3515996629427276,0.0009597980854315824,27.090891722307134,0.0012972627687624018
676,54908.2,1.904,1998.63,1483.95,142.422,165.589,1.3468310926918023,0.0009526525670084006,27.47291894948039,0.0012830620977795748
677,54671.0,1.9005,2000.82,1484.25,375.943,396.32,1.3480343607882768,0.0009498605571715597,27.324297038214333,0.00128044466902476
678,54340.5,1.9195,1983.08,1476.65,188.759,394.962,1.3429587241390986,0.000967938761925893,27.402071525102368,0.001299901804760776
679,56666.3,1.877,2035.37,1519.78,568.996,121.629,1.3392530497835213,0.0009221910512584936,27.84078570481043,0.0012350471778810092
680,57264.2,1.8681,2041.36,1529.03,242.135,114.201,1.3350686382870185,0.0009151252106438845,28.051984951208997,0.0012217549688364518
681,56906.4,1.8819,2032.61,1518.75,175.45,247.897,1.3383440329218106,0.0009258539513236675,27.99671358499663,0.001239111111111111
682,57798.8,1.8677,2049.48,1525.75,286.896,323.601,1.3432606914632148,0.0009113043308546558,28.20169018482737,0.001224119285597247
683,58719.4,1.8701,2057.25,1517.74,215.874,170.665,1.3554693162201694,0.0009090290436262001,28.542666180580873,0.0012321609761882799
684,58857.8,1.8591,2076.83,1517.22,186.219,203.371,1.3688390609140402,0.0008951623387566628,28.34021080203965,0.0012253331751492862
685,59714.8,1.846,2088.38,1525.42,248.19,190.793,1.3690524576837855,0.0008839387467798006,28.593838286135664,0.0012101585137208114
686,61052.4,1.843,2096.39,1531.38,195.306,242.662,1.3689547989395183,0.0008791303144930094,29.122634624282696,0.0012034896629184134
687,60465.1,1.8336,2091.11,1526.75,305.051,421.832,1.3696479449811692,0.000876854876118425,28.915312919932475,0.0012009824791223186
688,62340.3,1.809,2116.97,1547.04,555.863,339.887,1.3684002999276035,0.0008545232100596608,29.44789014487688,0.0011693298169407383
689,62017.1,1.8242,2115.89,1546.63,385.236,205.144,1.3680647601559517,0.0008621431170807557,29.31017207888879,0.0011794676166891887
690,60098.6,1.839,2103.01,1539.6,407.099,186.383,1.3659457001818656,0.0008744608917694161,28.57741998373759,0.0011944660950896338
691,60406.7,1.8244,2105.56,1542.84,520.251,239.231,1.3647299784812423,0.0008664678280362469,28.68913733163624,0.0011824946203105962
692,62318.7,1.804,2149.67,1557.59,306.93,205.105,1.3801257070217452,0.0008391985746649485,28.989891471714262,0.001158199526191103
693,62660.9,1.8178,2163.26,1552.58,266.766,115.095,1.393332388669183,0.0008403058347124247,28.965958784427205,0.0011708253358925144
694,63548.7,1.803,2171.21,1565.15,260.211,348.204,1.387221672044213,0.0008304125349459518,29.268794819478536,0.0011519662652141967
695,63197.0,1.8041,2176.98,1562.47,286.869,203.821,1.3932939512438638,0.0008287168462732776,29.02966494869039,0.0011546461692064488
696,62455.8,1.8055,2140.92,1554.41,263.617,158.634,1.3773200120946212,0.0008433290361153149,29.17241186032173,0.0011615339582220906
697,62969.4,1.8143,2158.92,1548.71,285.177,192.557,1.394011790457865,0.0008403738906490282,29.167083541770886,0.0011714911119576937
698,61717.9,1.8147,2151.14,1538.53,324.274,122.338,1.3981787810442434,0.0008435992078618779,28.69078721050234,0.00117950251213821
699,63193.7,1.8217,2179.14,1541.24,292.71,185.277,1.4138875191404323,0.0008359719889497693,28.999375900584635,0.0011819703615270822
700,63261.3,1.7848,2187.52,1540.08,258.293,242.704,1.42039374577944,0.0008159011117612638,28.919187024575777,0.001158900836320191
701,60894.3,1.8035,2131.08,1500.63,284.735,132.534,1.4201235481097938,0.0008462845130168742,28.574384818965033,0.0012018285653358923
702,61215.1,1.817,2157.45,1506.33,272.003,362.776,1.4322558801856167,0.0008421979651903869,28.373820946024242,0.0012062429879242929
703,62697.1,1.7966,2205.18,1519.59,333.172,162.21,1.4511677491955066,0.0008147180729010784,28.431737998712126,0.0011822925920807587
704,62624.8,1.8076,2188.59,1515.88,247.745,100.319,1.443775232868037,0.0008259198844918418,28.614221941980908,0.0011924426735625512
705,62341.5,1.7943,2161.52,1514.41,218.711,213.236,1.4273017214624837,0.0008301102927569488,28.84150967837448,0.0011848178498557193
706,64275.6,1.768,2194.59,1535.28,261.491,96.941,1.429439581053619,0.0008056174501843168,29.288204174811693,0.0011515814704809546
707,65044.3,1.756,2203.42,1540.98,384.467,182.667,1.429882282703215,0.0007969429341659783,29.519701191783682,0.001139534581889447
708,64383.1,1.7524,2207.61,1531.02,314.599,358.779,1.441921072226359,0.0007937996294635374,29.164163960119765,0.0011445964128489505
709,65317.7,1.736,2238.98,1549.38,318.211,354.518,1.4450812583097754,0.0007753530625552706,29.172971621005992,0.0011204481792717086
710,64050.1,1.7477,2197.07,1508.44,403.964,177.231,1.4565179920977964,0.0007954685103342178,29.152507657926236,0.0011586141974490201
711,62959.6,1.7489,2200.48,1502.17,555.732,176.295,1.4648674916953472,0.0007947811386606558,28.61175743474151,0.001164249053036607
712,64503.4,1.7355,2223.97,1520.27,439.184,261.216,1.4628783045116984,0.0007803612458801153,29.003718575340496,0.00114157353627974
713,63500.6,1.74,2169.43,1475.62,321.838,83.749,1.4701820251826352,0.0008020539957500358,29.270637909496966,0.0011791653677776122
714,63561.9,1.7429,2106.16,1474.77,276.51,99.373,1.4281277758565742,0.0008275249743609223,30.179046226307594,0.0011818114010998324
715,64320.6,1.7454,2034.3,1453.7,354.548,281.94,1.3993946481392308,0.0008579855478542988,31.61805043503908,0.0012006603838481118
716,61526.9,1.7775,1982.16,1439.18,381.223,190.088,1.3772842868855877,0.0008967490010897203,31.04032974129233,0.0012350783084812186
717,62927.0,1.766,2066.08,1481.05,353.836,377.58,1.3950102967489282,0.0008547587702315496,30.45719430031751,0.001192397285709463
718,64630.9,1.733,2038.05,1470.58,296.411,160.553,1.3858817609378613,0.0008503226123009741,31.712126787860946,0.0011784465993009562
719,64609.4,1.7455,2048.62,1458.74,330.755,89.664,1.4043763796152844,0.0008520369809920825,31.538010953715187,0.0011965806106639977
720,62336.0,1.7664,2021.14,1433.27,286.488,124.804,1.4101599838132384,0.0008739622193415596,30.84200005937243,0.0012324265490800757
721,62336.0,1.7585,2029.94,1439.7,154.768,216.019,1.4099743002014309,0.0008662817620225228,30.708296796949664,0.001221435021184969
722,60581.5,1.7759,2006.38,1416.77,302.731,69.014,1.4161649385574229,0.0008851264466352335,30.19442976903677,0.0012534850399147357
